player,pos,mean,sd,exp_missed,avail,vor,score
Tyler Warren,TE,13.240454700500933,4.878381180389297,3.11,10.471641967543238,2.768953406394692,2.768953406394692
Javonte Williams,RB,14.42890818533681,6.38472134604688,4.82,10.303937962940523,2.744537962940523,2.744537962940523
Drake Maye,QB,24.11550946022962,7.544663871981076,2.33,19.696696991487546,2.71149265973785,2.71149265973785
Jameson Williams,WR,13.487969933861365,9.60048635410176,2.92,10.822112346933471,2.6058841073512404,2.6058841073512404
Lamar Jackson,QB,24.74077055277958,11.741781413790275,3.43,19.40695148948916,2.421747157739464,2.421747157739464
Emeka Egbuka,WR,13.445036296271544,9.034789785633544,3.42,10.58994329453388,2.3737150549516493,2.3737150549516493
Tee Higgins,WR,13.73337863545852,8.56494516703322,4.1,10.54238771721963,2.3261594776373986,2.3261594776373986
Colston Loveland,TE,13.07412282720609,8.814531089816027,4.01,9.994013302326067,2.2913247411775206,2.2913247411775206
Travis Etienne Jr.,RB,13.572581107170949,7.121952392592423,4.52,9.812177753360645,2.252777753360645,2.252777753360645
Saquon Barkley,RB,15.50140947898356,7.75873432547689,7.609999999999999,9.797802638334021,2.238402638334021,2.238402638334021
Ladd McConkey,WR,13.191262994347166,7.286056889703786,3.4,10.397819066132474,2.1815908265502433,2.1815908265502433
Jaylen Waddle,WR,12.807567343806593,7.096578988028903,3.4,10.095376612176963,1.8791483725947327,1.8791483725947327
Jadarian Price,RB,12.94,7.117,4.62,9.316799999999999,1.7573999999999987,1.7573999999999987
Breece Hall,RB,13.671519299127372,8.625417381205388,6.12,9.240338632174913,1.6809386321749127,1.6809386321749127
Harold Fannin Jr.,TE,12.286997879962888,6.06129799080472,4.21,9.320049274242438,1.6173607130938912,1.6173607130938912
TreVeyon Henderson,RB,12.293803849598811,10.050120719204733,3.9299999999999997,9.101030673364766,1.5416306733647662,1.5416306733647662
Kyle Pitts Sr.,TE,11.631065923824284,10.361059024908943,3.11,9.198804785048088,1.4961162238995414,1.4961162238995414
Bucky Irving,RB,13.395264470489607,6.085182367394132,6.29,8.98664654623141,1.4272465462314106,1.4272465462314106
Carnell Tate,WR,12.157132352941177,7.294279411764706,3.4,9.582680795847752,1.3664525562655214,1.3664525562655214
D'Andre Swift,RB,13.61265987006719,7.184787169197614,6.87,8.900277320929225,1.3408773209292253,1.3408773209292253
Garrett Wilson,WR,13.653100865686548,8.191860519411929,6.4799999999999995,9.525045662767205,1.3088174231849745,1.3088174231849745
Jalen Hurts,QB,23.498859219767382,9.369194113334046,3.65,18.280730187142566,1.2955258553928708,1.2955258553928708
Quinshon Judkins,RB,12.272645729513274,6.788840228518539,4.62,8.836304925249557,1.276904925249557,1.276904925249557
Davante Adams,WR,13.174680865966106,7.008413311360648,5.95,9.396647382343474,1.1804191427612434,1.1804191427612434
Caleb Williams,QB,22.18399123432826,10.03180193185651,2.33,18.119101075802817,1.1338967440531214,1.1338967440531214
Wan'Dale Robinson,WR,12.2168326619342,8.85764970707994,4.2,9.342283800302623,1.126055560720392,1.126055560720392
Joe Burrow,QB,22.704751821934167,11.869564620731222,3.1300000000000003,18.010210489340132,1.0250061575904361,1.0250061575904361
